,C4_S1,C4_S3,C4_S5,C4_S7
OG0005052,27.86109221,13.96671859,9.45442296,8.609495096
OG0005053,17.5801971,16.53366945,20.67187876,10.80866959
OG0005054,16.35272709,13.42082871,19.36642713,22.931398
OG0005055,1.959927841,27.79235152,173.1663189,15.38003703
OG0005056,11.33019081,25.96327058,36.44434302,26.60728867
OG0005057,10.5275742,7.51580305,4.290093255,3.694843642
OG0005058,14.27558301,19.16342265,26.42464716,33.87823789
OG0005060,8.550778019,6.597020534,5.146773233,9.907415165
OG0005061,19.21412616,9.682503459,7.599390105,5.371059197
OG0005062,30.57996775,12.92176755,11.03003788,13.2331661
OG0005064,5.194982754,7.912774084,10.05547177,5.376504415
OG0005069,6.415663392,8.128337312,1.890728394,2.189323814
OG0005071,38.12143492,23.6214781,19.06470085,25.9221516
OG0005073,31.53529418,17.80082864,16.20964041,15.48473626
OG0005074,10.47228743,8.648765525,15.26524637,6.426374553
OG0005078,13.992452,9.589324799,14.93738552,24.93953241
OG0005079,26.8438937,12.44156704,19.75221594,24.57911321
OG0005080,5.043078779,4.402310329,15.82583703,25.10916159
OG0005081,113.6494533,89.21409508,101.5562992,116.6857141
OG0005082,1.857463492,20.4304609,55.99700283,46.03820452
OG0005084,4.931034887,12.22747206,12.86379208,17.12154319
OG0005087,6.486540384,40.83393252,80.51605134,36.28495297
OG0005088,98.35139994,65.57225732,65.87836929,84.66294836
OG0005090,4.371610432,15.18584095,35.30989429,63.32434832
OG0005091,75.36114911,38.90807574,24.80570335,23.55768396
OG0005092,35.38932806,22.6564836,27.34626067,17.80233784
OG0005093,60.17320706,14.79278512,14.51049322,29.30806922
OG0005094,4.993328302,13.57656959,4.544824395,2.999167993
OG0005095,0.665669095,0.282512951,0.190611463,0.116910076
OG0005098,23.55701132,33.37495785,29.13644387,29.49484679
OG0005099,9.745396588,9.893272405,5.808545107,4.747852346
OG0005101,118.8897936,86.06576842,21.9342154,5.414218601
OG0005102,20.60187018,16.24945028,9.403158732,16.71225635
OG0005103,0.419292245,3.891982581,21.86856034,36.90579284
OG0005105,731.6904213,440.8852063,349.29937,579.1257237
OG0005106,39.59228385,76.98765358,55.29806147,44.12017615
OG0005108,28.78754461,80.54977867,39.6523179,31.08707841
OG0005109,0.306994087,0.092182644,0,0
OG0005110,0.271631269,13.976475,19.30083168,3.313230293
OG0005111,7.812941218,3.968002178,4.71132436,5.074756848
OG0005113,31.9156501,7.319555414,12.65627553,11.29524612
OG0005115,15.4748885,8.404058521,10.35923266,7.407104639
OG0005116,0.401725021,3.425002446,6.417311573,2.250132953
OG0005119,1.869698336,21.0229566,18.51580598,16.20939283
OG0005120,6.218623998,26.15306445,18.39755515,17.34807532
OG0005122,37.27798412,24.66073797,27.01962856,14.63962924
OG0005124,16.05756245,24.22895387,8.122833807,1.393611756
OG0005126,61.98751568,29.10608373,46.90908368,55.57962339
OG0005127,190.4191815,400.922818,258.1403219,166.7927777
OG0005128,10.88835682,37.13104777,25.06940716,15.81717815
OG0005129,6.283239889,5.228030204,5.837060982,6.032514581
OG0005130,6.614108268,6.419412635,3.752512463,4.022398833
OG0005131,13.52879472,13.50614188,80.21502386,195.5153062
OG0005132,60.78489371,23.960505,51.19215082,36.56811731
OG0005135,6.294513435,3.319537661,3.223213478,2.280923584
OG0005136,23.90892787,10.05253703,6.217667263,1.383062631
OG0005138,20.18719089,19.68729391,9.989133146,8.421904586
OG0005139,13.44420685,3.86579173,1.892449534,1.680872986
OG0005140,23.53337175,40.98745092,28.60232852,56.98633961
OG0005141,62.81692274,43.1754136,33.63420615,50.19552734
OG0005144,59.80370362,49.40641361,57.95669861,109.3271476
OG0005145,98.5270815,81.51211926,56.03995932,57.83672841
OG0005146,25.01499725,14.51020032,10.22241558,12.10334632
OG0005148,5.466643625,11.70317887,13.83262301,7.074864541
OG0005150,57.27363048,74.4269937,90.10007685,75.68936293
OG0005152,33.03817364,19.27258894,12.78330859,16.82329999
OG0005153,3.62670653,2.541654743,2.17036344,1.741873845
OG0005155,10.83565467,8.148058605,4.511849956,3.175889171
OG0005156,49.03922447,45.5049184,46.01696159,31.86953876
OG0005157,9.517434531,24.49693261,23.0899878,26.05809163
OG0005159,20.08230929,10.85020206,9.040742754,9.065839057
OG0005160,16.23560966,19.22209549,7.930036139,5.365510671
OG0005161,196.1166424,423.1680838,374.0198064,54.97319141
OG0005162,32.85703717,22.76023357,57.88649796,56.69996197
OG0005164,6.900256522,4.114029014,4.690267069,5.478650702
OG0005165,24.14934749,4.374264759,3.927954209,5.033123584
OG0005168,5.681365147,23.46059854,27.21032641,22.52248732
OG0005170,5.525127665,8.701098009,13.62998226,24.39344943
OG0005172,5.549202333,24.48112673,106.933469,107.3245013
OG0005173,9.573532941,1.849681197,1.877708671,2.827624655
OG0005175,29.98491426,7.15818361,5.86595396,11.15435005
OG0005176,163.2139463,46.06086243,85.56478325,106.8558352
OG0005177,4.112367163,4.480648696,2.103297216,2.598318407
OG0005178,120.8716223,172.9041035,195.8590589,87.08426807
OG0005179,5.873231202,5.197492991,2.599440599,2.288776337
OG0005182,10.11244563,31.49092902,36.14022884,44.8025906
OG0005183,12.65879168,3.033463739,3.83590718,4.022788799
OG0005184,5.464172865,6.660722787,4.850719635,3.864727114
OG0005186,0,0.022328556,2.534873376,10.24937148
OG0005188,50.8293365,26.69527497,26.54413037,40.41637343
OG0005189,53.84757024,30.3274799,51.62227685,65.74454313
OG0005191,70.89282081,26.89126104,21.93928765,22.96649033
OG0005193,38.1831733,18.51854763,12.89455749,8.569635803
OG0005194,18.2675992,16.03521739,24.38689573,37.5219191
OG0005195,35.90236817,29.9394529,25.19388558,39.27495168
OG0005196,7.043247344,18.29971765,12.19454463,14.24640786
OG0005197,6.93243255,5.823184596,3.270128244,2.449539558
OG0005199,1.393571332,4.661117148,19.8262081,10.89402511
OG0005201,5.446822178,10.23268417,12.56773355,14.98897668
OG0005203,526.1023937,350.7401786,544.7177731,806.451627
OG0005207,9.578749954,25.50473461,29.74444399,40.89137318
OG0005208,0.234746358,1.272769359,9.072295649,11.75219313
OG0005209,12.96110978,15.56357489,10.34140954,8.43783794
OG0005210,61.72492349,387.1095003,2700.921554,3657.181867
OG0005211,8.318779212,6.326863112,4.47581252,4.526613808
OG0005212,88.40921861,60.2639376,103.7178688,84.53651191
OG0005214,31.71705759,36.16897146,55.95308073,79.61847498
OG0005215,9.414106987,12.2431734,31.19318942,44.10327832
OG0005217,3.403313337,5.897731981,36.77013385,35.65257473
OG0005218,55.56930087,105.3517024,134.2210619,174.9968067
OG0005220,99.54186162,34.33266854,40.05933935,36.49315263
OG0005222,6.817369348,6.870874141,1.763577818,2.11978417
OG0005223,12.42803418,197.4052754,1358.549544,98.96593503
OG0005224,6.078605455,5.283500726,1.070005335,0.127462913
OG0005226,6.792528898,36.92969087,69.13846003,87.6330199
OG0005227,4.691751455,11.97935204,35.20510669,18.13672967
OG0005228,625.7973177,115.9493822,162.8441125,132.9537437
OG0005229,71.56902358,103.1120783,121.1463438,137.9678031
OG0005230,2.560583682,5.62137495,5.537473559,3.095143313
OG0005232,6.327511256,4.866686605,4.146602427,3.046931343
OG0005233,44.33830614,28.00459913,21.28849994,26.60567331
OG0005235,33.42902045,16.49527378,7.337436151,5.100487932
OG0005236,0.297598819,37.34321526,212.5382093,201.2885299
OG0005237,16.39990221,19.02473453,41.93606557,55.07881448
OG0005239,416.3539299,71.40922411,100.9891876,135.133361
OG0005240,12.49501726,12.82223314,15.08418199,16.48398095
OG0005241,4.272386232,17.96139173,30.04906416,35.18797023
OG0005243,8.938506989,7.166933777,5.351693489,4.741204032
OG0005245,9.316545754,14.73997325,47.25882613,35.94382278
OG0005246,0.163405024,50.15176123,51.2325563,26.10166791
OG0005247,27.60739565,18.94407239,14.44888245,13.93198141
OG0005249,32.60006991,29.33745134,15.52135155,8.808733852
OG0005250,9.153105916,2.036929031,1.694856098,2.026965397
OG0005251,0.025385485,0.068283846,0.058303798,0.873928718
OG0005252,30.10901121,42.59404387,118.8398723,154.7521021
OG0005253,0.233942772,0.817705694,0.854012228,4.813522894
OG0005255,20.51830915,16.58908092,10.63956392,9.704194525
OG0005256,2.190742407,26.67768594,533.339665,313.2649396
OG0005257,204.0443298,89.30622972,93.25610841,106.8928664
OG0005261,35.81281294,10.71573926,13.24040693,19.66906858
OG0005263,79.50016455,58.17745435,20.66683088,22.70816559
OG0005264,20.40477076,8.715489945,43.27074791,106.1729243
OG0005265,88.30588611,61.00799861,90.74896673,104.9085132
OG0005266,10.09510108,9.81453795,5.221624608,5.587351285
OG0005270,0.108887843,0.307985913,0.239384714,0.191322778
OG0005271,0.259885626,1.35843557,2.684707308,26.13167446
OG0005272,41.29392542,40.84814092,18.16779656,15.81995084
OG0005274,41.36085715,36.67635056,57.86932323,66.63586069
OG0005278,42.64280055,17.23063877,18.88715215,24.92714125
OG0005279,3.396137059,10.97565519,29.78850685,13.14310646
OG0005280,0.13903027,9.089984475,11.91106456,8.917957521
OG0005281,0.045482514,0.03878424,0.213810118,0.198188694
OG0005282,14.26701799,10.41181599,4.479228672,4.591526188
OG0005283,10.48079192,8.049360851,8.880136963,7.845362858
OG0005284,0.932739717,19.72271393,26.78191399,33.90960643
OG0005285,16.38325014,9.017185416,10.21275113,8.300740368
OG0005286,48.24074793,50.25771624,133.1991571,70.9591634
OG0005287,4.609027611,3.702058541,1.6598392,1.82825767
OG0005289,9.98299742,18.26810269,35.91558366,7.99452417
OG0005290,19.89731941,12.2796279,25.55677372,29.60210077
OG0005291,15.04269082,16.43575008,9.549287152,8.783393281
OG0005292,4.545821692,3.438058598,0.921593364,0.976362431
OG0005293,20.33007293,7.884079465,9.547619342,13.10359505
OG0005295,162.1222125,1279.150693,8968.00642,15047.7486
OG0005297,20.31835485,26.81942213,22.65788159,18.41357848
OG0005299,27.48736985,34.6050449,18.55503984,1.01067111
OG0005300,44.38242474,9.56719739,7.048649518,9.932069618
OG0005301,21.76847836,12.47520691,3.70533188,2.731921898
OG0005302,60.84880718,16.99000907,13.03597793,9.874213264
OG0005303,7.225337997,8.6035217,1.320694433,0.850062007
OG0005304,9.989026284,17.54634711,36.52861963,24.61001942
OG0005305,13.84069779,25.27013735,60.05290274,138.8785391
OG0005307,17.02910416,23.03731888,34.80817209,49.60459975
OG0005309,78.93743845,48.88887371,31.78539813,33.44773993
OG0005312,10.11418543,5.544745631,6.161262545,9.709700148
OG0005317,12.28987723,9.469855343,6.258798984,4.665960778
OG0005318,7.419300105,9.915343742,11.27041386,12.60278504
OG0005319,30.2197814,20.3973645,20.46724733,29.32961474
OG0005320,2.855416032,3.735734082,15.11216556,51.4877895
OG0005322,8.522084887,12.29868711,8.433881717,8.842557552
OG0005323,11.13429199,14.32724392,26.87892361,51.34513683
OG0005324,39.52013891,47.577804,26.4898084,19.09964556
OG0005325,169.9424566,23.14887182,14.88857019,50.0440456
OG0005326,12.93270074,9.155810231,14.94307335,24.81787302
OG0005327,29.91868133,46.9884317,36.46973224,11.67501172
OG0005332,24.81907664,8.857820781,2.49785378,2.000558409
OG0005333,22.48720909,2.620073646,0.595485477,0.154061295
OG0005334,9.342331952,8.103688316,8.188701477,7.272162883
OG0005335,300.0113642,2503.215208,19371.27015,35681.23244
OG0005336,5.769647631,5.486292499,3.313603719,3.88399749
OG0005337,43.98945174,54.55866199,48.2305111,49.41092773
OG0005339,51.32068495,37.4845217,28.0111496,33.61402756
OG0005340,11.29127063,19.67220952,48.75332453,26.99284697
OG0005341,10.11527902,5.293148515,4.181647277,3.284142966
OG0005342,52.58919723,26.31397688,19.06856281,25.47213762
OG0005343,14.82311302,11.12881696,111.2321314,416.7315784
OG0005344,0.503017634,0.066325628,0.034056042,0
OG0005345,16.84577797,6.442429664,6.69658027,4.945080679
OG0005346,36.13332865,98.23059439,218.5286939,371.9764276
OG0005347,1.612897031,2.964515228,1.969127766,3.980721872
OG0005348,5.247133316,4.859932183,2.09158901,1.392386177
OG0005349,70.43403189,76.91298359,22.28938042,25.74171484
OG0005350,112.4940634,168.5964098,91.83379286,77.43321173
OG0005351,28.59942641,18.54302432,20.16352645,33.6869321
OG0005353,33.42702126,100.0497994,1.284414644,0.056636268
OG0005354,11.44499671,18.54029017,19.39221736,21.71071421
OG0005355,24.22287996,23.19495727,15.70978803,11.61006167
OG0005359,5.696378061,7.037188794,20.26436998,20.12389409
OG0005360,98.74430059,186.0170303,42.39679184,6.999646299
OG0005361,60.79627233,63.32789609,160.4241117,141.5146717
OG0005362,14.59225245,10.43764013,8.102110423,9.34330723
OG0005363,25.27750287,11.27495149,15.40065802,16.15656527
OG0005365,23.81316988,9.812336877,9.118779673,15.12314793
OG0005366,114.7126128,99.10346021,55.6030102,45.0595664
OG0005367,11.39050173,7.073933355,11.65195267,17.41762246
OG0005369,5.002938548,34.6600198,46.26971292,61.40441039
OG0005372,47.1352905,39.15376374,30.52781975,29.13117006
OG0005373,20.14011347,14.91757713,23.19376483,42.29094169
OG0005375,13.37648984,13.01726576,5.202294221,4.526712386
OG0005376,27.89550106,71.84180021,78.74802776,45.91884185
OG0005378,80.89669212,33.86188892,79.67308006,238.9834196
OG0005380,1.339729859,2.448174563,5.770166017,7.336207736
OG0005381,18.4070834,10.74193627,1.775570871,0.702487458
OG0005383,11.51551126,5.540706734,1.01520371,0.983619731
OG0005384,287.0191306,272.6690513,528.4790872,499.5648395
OG0005385,17.03330542,94.46524371,166.1058558,176.311962
OG0005388,20.09257467,12.85566536,7.644314012,5.095703132
OG0005389,21.01853978,18.28979175,7.452722336,9.866821654
OG0005390,14.70142448,42.13546568,53.15757172,50.9050154
OG0005391,19.50976029,8.989091949,10.67489863,16.27331284
OG0005394,2.549190763,2.502983087,9.185160642,18.66670159
OG0005395,57.40353393,41.71534029,26.73561849,27.18757614
OG0005397,7.967768454,13.87221753,91.70681087,119.9568131
OG0005399,60.69431263,185.7674135,745.7147934,968.1828049
OG0005400,18.29657761,13.19142464,11.71457417,13.07342836
OG0005401,2.021517303,10.67926065,32.86725045,36.20012129
OG0005402,10.43622011,4.932771485,10.58958865,17.33368998
OG0005403,10.95908867,8.241675825,15.62023176,23.85541423
OG0005404,14.37495995,23.914232,19.45685683,13.50900788
OG0005406,1.81120978,5.038171046,5.72945118,13.63406857
OG0005408,11.60034883,14.42536923,5.731661719,8.781123269
OG0005409,143.2929415,394.9644128,1092.110098,1586.075778
OG0005410,3.338244684,6.127337464,9.061701619,14.21711381
OG0005411,32.08136281,30.54842235,20.96267824,26.39700444
OG0005412,7.587804823,8.143557858,4.336714369,4.982479455
OG0005413,3.998136529,28.0719218,29.03422262,17.64630198
OG0005414,13.53961072,6.068048876,3.10096973,3.177466873
OG0005417,8.536872724,5.813882706,2.35597464,1.568004533
OG0005418,0.471129001,0.35901712,0.304977755,0.734400552
OG0005419,36.71598917,25.6724324,13.36094565,9.156989696
OG0005421,26.93513354,40.70285644,12.65788608,20.72649171
OG0005422,58.499883,31.53804348,40.758879,38.55202083
OG0005423,58.282412,88.1038926,74.36748123,50.63973507
OG0005424,29.88671196,19.96455294,14.7930091,16.78679033
OG0005425,0,2.879253517,54.43120146,22.70886867
OG0005426,23.40515699,3.679791159,4.482595826,7.63107544
OG0005428,5.313733586,5.799059087,4.539530773,3.921141016
OG0005429,100.4819638,15.85201171,43.72698308,49.91850616
OG0005431,43.33311949,43.45073227,32.58328198,40.16452566
OG0005432,10.92615239,34.67292152,112.7017802,77.33291758
OG0005433,6.728198249,67.01276662,9.813712561,0.402442009
OG0005434,40.27963282,14.40150909,10.69625539,7.654228745
OG0005435,3.947307528,3.823652556,4.201106286,4.544120698
OG0005436,15.49561972,5.720767782,2.541470944,1.729415006
OG0005439,6.022808379,6.470264794,3.774292236,3.130653897
OG0005440,22.25551329,19.15244413,6.236136036,9.473186285
OG0005441,11.05791581,38.64721789,6.007797781,2.388434432
OG0005442,13.988559,72.54553331,213.0043204,858.9835724
OG0005443,10.98221704,10.58262335,3.229472068,3.561106796
OG0005444,11.63590626,3.15422433,0.675653543,0.316484223
OG0005445,38.95429813,47.77464548,47.55458733,64.09512308
OG0005446,87.55368439,78.9396082,173.8809806,197.7202489
OG0005447,9.130032214,5.289201697,4.31291791,4.921458516
OG0005449,34.27226855,16.38704192,10.34834223,1.824727389
OG0005450,1.151930328,17.06824777,75.57340238,276.5133464
OG0005451,36.46258505,28.8515923,15.22390793,10.75801271
OG0005452,6.954325402,35.58021613,123.0322726,157.5980507
OG0005455,9.392016715,9.366942676,9.460562649,10.58926143
OG0005456,11.17213774,9.01646657,2.924037429,1.522744599
OG0005458,15.84096744,7.909342258,2.75460705,2.318932442
OG0005460,9.600044689,9.470084956,4.992395881,3.798926521
OG0005462,8.847252673,36.59731022,99.18960196,48.72230724
OG0005465,86.00874914,290.667888,815.8016706,465.8012525
OG0005466,4.557757009,16.61122751,34.4250323,46.70237769
OG0005467,15.39248464,6.231662025,5.284752444,3.671341205
OG0005469,0.606414182,4.001958361,51.88595723,56.21887807
OG0005470,7.407892393,8.839968045,2.717445201,2.133215513
OG0005472,0.120410962,0.465481665,108.5214901,383.5388393
OG0005474,77.37290713,24.56946421,14.7039541,12.18031685
OG0005475,6.847006931,25.61996205,47.32551234,41.33063522
OG0005476,7.575001811,13.74164176,9.054678216,4.936062855
OG0005477,0.275464456,3.605478957,30.34969707,27.97579532
OG0005478,33.53419616,90.75296956,101.0776511,48.08974815
OG0005479,56.63248249,26.58894606,40.74509084,13.33573558
OG0005480,8.576699944,8.158795182,7.975526793,5.399614174
OG0005481,0.24397252,0.692687083,6.486570377,13.37158311
OG0005482,19.21407799,8.643490322,30.55751116,12.09371092
OG0005483,385.4924311,137.5361937,130.4358456,265.1153303
OG0005484,274.5538767,810.2903918,1574.555584,168.6618123
OG0005486,17.61285088,15.28745563,23.02797367,26.14040992
OG0005487,5.962991504,5.144518196,5.268037547,5.381150015
OG0005489,5.645496143,6.335621294,3.222588009,2.571877285
OG0005490,10.27610602,16.79465731,1.603420135,0.252646768
OG0005491,82.08805324,119.4416425,133.1146951,42.65781813
OG0005492,63.50370137,30.32526188,23.16697939,21.14474359
OG0005494,180.7138226,173.7373323,144.595552,189.5165921
OG0005495,4.426490354,3.941815974,0.86717119,0.730660868
OG0005496,42.40834284,41.39668039,18.74270466,16.22746009
OG0005498,67.53965621,37.6217594,56.97924211,39.50654261
OG0005499,1.336227582,7.107736126,36.11337831,88.013404
OG0005500,20.87869539,15.82211697,8.187947779,8.269502812
OG0005501,44.01937985,48.19855817,132.7128147,110.7934821
OG0005503,6.691102915,6.1598116,6.699397739,11.79715034
OG0005504,34.71883015,21.80538393,38.20509523,28.43542352
OG0005505,3.841065265,0.717966937,7.268675106,42.96726814
OG0005506,87.41119872,114.2168663,297.1286416,452.7991728
